3.78,3.97208150359322
3.795,3.95870086311864
3.81,3.94539657437288
3.825,3.89666508345763
3.84,3.83845643420339
3.855,3.79840995244068
3.87,3.77615342349153
3.885,3.77556169759322
3.9,3.77415873457627
3.915,3.79081295542373
3.93,3.79579490572881
3.945,3.78462846538983
3.96,3.75709412318644
3.975,3.72544633159322
3.99,3.71838379667797
4.005,3.73119179918644
4.02,3.76087353376271
4.035,3.79353298576271
4.05,3.83037269491525
4.065,3.85839377938983
4.08,3.87527705542373
4.095,3.87750079952542
4.11,3.8334553959661
4.125,3.79407699183051
4.14,3.76441434518644
4.155,3.74910582355932
4.17,3.78281511183051
4.185,3.8193494140678
4.2,3.84934609952542
4.215,3.87835975647458
4.23,3.90821328244068
4.245,3.93883032569492
4.26,3.97770289962712
4.275,4.01005694471186
4.29,4.02257862823729
4.305,4.0186751461017
4.32,3.99059679783051
4.335,3.97388531318644
4.35,3.96558206267797
4.365,3.96508577644068
4.38,3.98937517016949
4.395,4.00431147711864
4.41,4.01116404477966
4.425,4.04724023664407
4.44,4.07926978688136
4.455,4.10329194955932
4.47,4.12790583813559
4.485,4.11707343661017
4.5,4.10997272583051
4.515,4.12192177138983
4.53,4.12613066044068
4.545,4.15576467518644
4.56,4.15454304752542
4.575,4.13367993762712
4.59,4.13589413776271
4.605,4.1177796901017
4.62,4.11028767671186
4.635,4.10068644681356
4.65,4.10190807447458
4.665,4.10463764877966
4.68,4.11340855362712
4.695,4.12178815586441
4.71,4.11761744267797
4.725,4.12215082657627
4.74,4.20717802057627
4.755,4.34580412820339
4.77,4.38645187983051
4.785,4.41369990305085
4.8,4.35463229684746
4.815,4.24631782555932
4.83,4.24611740227119
4.845,4.26090100576271
4.86,4.28656473061017
4.875,4.31348825898305
4.89,4.30143422979661
4.905,4.29483934922034
4.92,4.35425053820339
4.935,4.34893454908475
4.95,4.34965034654237
4.965,4.33156453077966
4.98,4.22669543125424
4.995,4.16045076254237
5.01,4.06178524098305
5.025,3.94806888488136
5.04,3.8458148320678
5.055,3.7157305741017
5.07,3.60381802759322
5.085,3.47391510498305
5.1,3.30022446589831
5.115,3.14058254491525
5.13,2.96161409257627
5.145,2.76656405735593
5.16,2.58640260925424
5.175,2.38857527989831
5.19,2.18936407545763
5.205,2.01716229508475
5.22,1.80230853020339
5.235,1.61684063694915
5.25,1.43935149935593
5.265,1.24365247444068
5.28,1.09690445166102
5.295,0.939791681694915
5.31,0.795964112542373
5.325,0.682066421084746
5.34,0.57076468840678
5.355,0.486739610847458
5.37,0.428139658983051
5.385,0.377318039491525
5.4,0.349802785220339
5.415,0.325446583728814
5.43,0.302846472
5.445,0.287165735694915
5.46,0.271952653728814
5.475,0.258820156372881
