0.2082
0.3200
0.0499
state,currentTime,x,y,liftoff,errorX,errorY,proportionalX,proportionalY,integralX,integralY,derivativeX,derivativeY,MotorAngleX,MotorAngleY,OutputX,OutputY,prev_errorX,prev_errorY,flightTime,dt,x_origin,y_origin, pressure, rbfp, reset
PHASE 2, 282366845.00,-1.5625,0.0000,-0.2500,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.3589,0.0267,0.0000,-1.0000,99327.1542,0,0
PHASE 2, 282411945.00,-1.5625,0.0000,-0.2500,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.4040,0.0305,0.0000,-1.0000,99327.6488,0,0
PHASE 2, 282453236.00,-1.5625,0.0000,-0.2500,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.4452,0.0288,0.0000,-1.0000,99326.5493,0,0
PHASE 2, 282497639.00,-1.5625,0.0000,-0.2600,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.4896,0.0302,0.0000,-1.0000,99325.9680,0,0
PHASE 2, 282536398.00,-1.5625,0.0000,-0.2500,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.5284,0.0249,0.0000,-1.0000,99324.9835,0,0
PHASE 2, 282576414.00,-1.5625,0.0000,-0.2600,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.5684,0.0254,0.0000,-1.0000,99324.8670,0,0
PHASE 2, 282620874.00,-1.5625,0.0000,-0.2400,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.6129,0.0315,0.0000,-1.0000,99325.1396,0,0
PHASE 2, 282662720.00,-1.5625,0.0000,-0.2600,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.6547,0.0294,0.0000,-1.0000,99325.5817,0,0
PHASE 2, 282704915.00,-1.5625,0.0000,-0.2500,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.6969,0.0285,0.0000,-1.0000,99325.2973,0,0
PHASE 2, 282750337.00,-1.5625,0.0000,-0.2600,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.7423,0.0303,0.0000,-1.0000,99325.8842,0,0
PHASE 2, 282792713.00,-1.5625,0.0000,-0.2300,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.7847,0.0299,0.0000,-1.0000,99326.5324,0,0
PHASE 2, 282834304.00,-1.5625,0.0000,-0.2500,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.8263,0.0279,0.0000,-1.0000,99325.8694,0,0
PHASE 2, 282875245.00,-1.5625,0.0000,-0.2400,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.8673,0.0258,0.0000,-1.0000,99326.0535,0,0
PHASE 2, 282911260.00,-1.5625,0.0000,-0.2500,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.9033,0.0235,0.0000,-1.0000,99326.1048,0,0
PHASE 2, 282952900.00,-1.5625,0.0000,-0.2500,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.9449,0.0292,0.0000,-1.0000,99325.8246,0,0
PHASE 2, 282996634.00,-1.5625,0.0000,-0.2600,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,271.9886,0.0297,0.0000,-1.0000,99326.5326,0,0
PHASE 2, 283036100.00,-1.5625,0.0000,-0.2300,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,272.0281,0.0251,0.0000,-1.0000,99327.5369,0,0
PHASE 2, 283081746.00,-1.5625,0.0000,-0.2600,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,272.0738,0.0311,0.0000,-1.0000,99328.1315,0,0
PHASE 2, 283114587.00,-1.5625,0.0000,-0.2300,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,272.1066,0.0260,0.0000,-1.0000,99327.4496,0,0
PHASE 2, 283156349.00,-1.5625,0.0000,-0.2100,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,272.1484,0.0266,0.0000,-1.0000,99324.7580,0,0
PHASE 2, 283200465.00,-1.5625,0.0000,-0.5100,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,272.1925,0.0296,0.0000,-1.0000,99325.2359,0,0
PHASE 2, 283242644.00,-1.5625,0.0000,-0.2200,-1.5625,0.0000,-0.3254,0.0000,-3.4375,0.1854,0.0000,0.0000,3.7629,0.1854,89.4239,83.5514,-1.5625,0.0000,272.2347,0.0297,0.0000,-1.0000,99328.8691,0,0
PHASE 2, 283280535.00,-1.6875,0.1250,-0.4500,-1.6875,0.1250,-0.3514,0.0260,-3.3125,0.1864,-0.2553,0.2553,3.9193,0.4677,89.8190,84.3902,-1.6875,0.1250,272.2725,0.0244,0.0000,-1.0000,99329.7792,0,0
PHASE 2, 283322453.00,-1.5000,0.0625,0.0400,-1.5000,0.0625,-0.3124,0.0130,-3.3266,0.1870,0.3175,-0.1058,3.3215,0.0941,88.3100,83.2793,-1.5000,0.0625,272.3145,0.0294,0.0000,-1.0000,99332.3077,0,0
PHASE 2, 283363360.00,-1.5000,-0.1250,0.0900,-1.5000,-0.1250,-0.3124,-0.0260,-3.3403,0.1858,0.0000,-0.3288,3.6526,-0.1690,89.1455,82.4925,-1.5000,-0.1250,272.3554,0.0284,0.0000,-1.0000,99336.1418,0,0
PHASE 2, 283405543.00,-1.6875,-0.0625,-0.8800,-1.6875,-0.0625,-0.3514,-0.0130,-3.3125,0.1853,-0.3270,0.1090,3.9909,0.2812,90.0001,83.8365,-1.6875,-0.0625,272.3976,0.0286,0.0000,-1.0000,99337.0120,0,0
PHASE 2, 283448412.00,-1.7500,-0.2500,0.6100,-1.7500,-0.2500,-0.3644,-0.0521,-3.2500,0.1830,-0.1112,-0.3335,3.7256,-0.2025,89.3297,82.3921,-1.7500,-0.2500,272.4404,0.0280,0.0000,-1.0000,99344.2148,0,0
PHASE 2, 283486343.00,-1.6250,-0.6250,1.0500,-1.6250,-0.6250,-0.3384,-0.1302,-3.2628,0.1781,0.2526,-0.7578,3.3486,-0.7099,88.3784,80.8641,-1.6250,-0.6250,272.4784,0.0247,0.0000,-1.0000,99344.2148,0,0
PHASE 2, 283523221.00,-1.7500,-0.9375,-5.8000,-1.7500,-0.9375,-0.3644,-0.1952,-3.2500,0.1708,-0.2555,-0.6387,3.8699,-0.6631,89.6943,81.0056,-1.7500,-0.9375,272.5152,0.0244,0.0000,-1.0000,99363.7580,0,0
PHASE 2, 283560132.00,-1.3125,-0.6250,0.2300,-1.3125,-0.6250,-0.2733,-0.1302,-3.2603,0.1659,0.8929,0.6378,2.6407,0.6735,86.5967,84.9990,-1.3125,-0.6250,272.5521,0.0244,0.0000,-1.0000,99363.7191,0,0
PHASE 2, 283603156.00,-0.8125,-0.9375,2.8000,-0.8125,-0.9375,-0.1692,-0.1952,-3.2682,0.1567,0.8162,-0.5101,2.6212,-0.5487,86.5478,81.3512,-0.8125,-0.9375,272.5952,0.0305,0.0000,-1.0000,99354.6329,0,0
PHASE 2, 283645654.00,-0.8125,-0.5000,-0.2500,-0.8125,-0.5000,-0.1692,-0.1041,-3.2754,0.1523,0.0000,0.7851,3.4446,0.8332,88.6205,85.4699,-0.8125,-0.5000,272.6377,0.0278,0.0000,-1.0000,99177.6481,0,0
PHASE 2, 283685455.00,-0.3125,-1.0000,-2.8000,-0.3125,-1.0000,-0.0651,-0.2082,-3.2779,0.1443,0.9970,-0.9970,2.3460,-1.0609,85.8570,79.7992,-0.3125,-1.0000,272.6775,0.0250,0.0000,-1.0000,99130.9409,0,0
PHASE 2, 283729280.00,-0.0625,-0.7500,-1.6700,-0.0625,-0.7500,-0.0130,-0.1562,-3.2785,0.1368,0.3976,0.3976,2.8939,0.3782,87.2335,84.1246,-0.0625,-0.7500,272.7213,0.0313,0.0000,-1.0000,99093.9175,0,0
PHASE 2, 283771991.00,-0.3125,-0.0625,-0.9100,-0.3125,-0.0625,-0.0651,-0.0130,-3.2816,0.1361,-0.4149,1.1409,3.7615,1.2640,89.4204,86.7338,-0.3125,-0.0625,272.7640,0.0300,0.0000,-1.0000,99091.8647,0,0
PHASE 2, 283812790.00,-0.2500,0.3125,-0.9000,-0.2500,0.3125,-0.0521,0.0651,-3.2838,0.1390,0.1100,0.6602,3.2258,0.8642,88.0690,85.5612,-0.2500,0.3125,272.8048,0.0283,0.0000,-1.0000,99103.8226,0,0
PHASE 2, 283856992.00,-0.1875,0.3125,2.2900,-0.1875,0.3125,-0.0390,0.0651,-3.2856,0.1420,0.1039,0.0000,3.2208,0.2071,88.0563,83.6159,-0.1875,0.3125,272.8490,0.0300,0.0000,-1.0000,99119.3336,0,0
PHASE 2, 283898863.00,-0.1875,0.1875,-1.0100,-0.1875,0.1875,-0.0390,0.0390,-3.2873,0.1437,0.0000,-0.2236,3.3263,-0.0409,88.3223,82.8761,-0.1875,0.1875,272.8909,0.0279,0.0000,-1.0000,99132.7285,0,0
PHASE 2, 283936287.00,0.0000,0.0625,1.5700,0.0000,0.0625,0.0000,0.0130,-3.2873,0.1441,0.3839,-0.2559,2.9034,-0.0988,87.2572,82.7029,0.0000,0.0625,272.9283,0.0243,0.0000,-1.0000,99148.0219,0,0
PHASE 2, 283973006.00,0.0000,-0.1250,-0.4300,0.0000,-0.1250,0.0000,-0.0260,-3.2873,0.1432,0.0000,-0.3856,3.2873,-0.2685,88.2239,82.1942,0.0000,-0.1250,272.9650,0.0242,0.0000,-1.0000,99167.7695,0,0
PHASE 2, 284009841.00,0.0625,-0.3750,0.0000,0.0625,-0.3750,0.0130,-0.0781,-3.2868,0.1402,0.1279,-0.5117,3.1459,-0.4496,87.8675,81.6497,0.0625,-0.3750,273.0019,0.0244,0.0000,-1.0000,99200.8256,0,0
PHASE 2, 284050911.00,0.1250,-0.5000,0.0200,0.1250,-0.5000,0.0260,-0.1041,-3.2857,0.1357,0.1090,-0.2180,3.1506,-0.1864,87.8796,82.4404,0.1250,-0.5000,273.0429,0.0286,0.0000,-1.0000,99209.9683,0,0
PHASE 2, 284092703.00,0.0625,-0.6250,0.0600,0.0625,-0.6250,0.0130,-0.1302,-3.2851,0.1298,-0.1063,-0.2126,3.3784,-0.2130,88.4535,82.3607,0.0625,-0.6250,273.0847,0.0293,0.0000,-1.0000,99225.4192,0,0
PHASE 2, 284134770.00,0.0625,-0.8125,-0.2400,0.0625,-0.8125,0.0130,-0.1692,-3.2845,0.1226,0.0000,-0.3361,3.2715,-0.3827,88.1841,81.8511,0.0625,-0.8125,273.1268,0.0278,0.0000,-1.0000,99233.3342,0,0
PHASE 2, 284177586.00,0.0000,-0.8750,0.3700,0.0000,-0.8750,0.0000,-0.1822,-3.2845,0.1141,-0.1027,-0.1027,3.3872,-0.1708,88.4758,82.4871,0.0000,-0.8750,273.1696,0.0303,0.0000,-1.0000,99241.6118,0,0
PHASE 2, 284215601.00,-0.4375,-0.6250,-0.0500,-0.4375,-0.6250,-0.0911,-0.1302,-3.2881,0.1090,-0.8618,0.4925,4.2410,0.4713,90.6329,84.4008,-0.4375,-0.6250,273.2076,0.0253,0.0000,-1.0000,99246.8652,0,0
PHASE 2, 284260062.00,-0.5625,-0.7500,-0.2700,-0.5625,-0.7500,-0.1171,-0.1562,-3.2934,0.1019,-0.2106,-0.2106,3.6211,-0.2648,89.0658,82.2052,-0.5625,-0.7500,273.2521,0.0296,0.0000,-1.0000,99275.4259,0,0
PHASE 2, 284300865.00,-0.7500,-1.0000,-0.0500,-0.7500,-1.0000,-0.1562,-0.2082,-3.3002,0.0929,-0.3300,-0.4400,3.7864,-0.5554,89.4833,81.3308,-0.7500,-1.0000,273.2929,0.0283,0.0000,-1.0000,99307.4939,0,0
PHASE 2, 284342555.00,-1.3125,-1.2500,-1.8100,-1.3125,-1.2500,-0.2733,-0.2603,-3.3125,0.0812,-0.9600,-0.4267,4.5458,-0.6058,91.4054,81.1787,-1.3125,-1.2500,273.3346,0.0292,0.0000,-1.0000,99323.7798,0,0
PHASE 2, 284384503.00,-1.4375,-1.6875,-15.4100,-1.4375,-1.6875,-0.2994,-0.3514,-3.3252,0.0662,-0.2242,-0.7845,3.8488,-1.0698,89.6408,79.7722,-1.4375,-1.6875,273.3765,0.0278,0.0000,-1.0000,99335.2286,0,0
PHASE 2, 284427545.00,-0.2500,-0.3125,1.7000,-0.2500,-0.3125,-0.0521,-0.0651,-3.3277,0.0631,1.9372,2.2431,1.4425,2.2411,83.5953,89.5644,-0.2500,-0.3125,273.4196,0.0306,0.0000,-1.0000,99337.7144,0,0
PHASE 2, 284465511.00,-0.0625,0.0000,-0.4400,-0.0625,0.0000,-0.0130,0.0000,-3.3282,0.0631,0.3696,0.6160,2.9716,0.6791,87.4288,85.0155,-0.0625,0.0000,273.4575,0.0253,0.0000,-1.0000,99337.6384,0,0
PHASE 2, 284510056.00,-0.3125,-0.5625,-0.4600,-0.3125,-0.5625,-0.0651,-0.1171,-3.3312,0.0578,-0.4208,-0.9468,3.8170,-1.0061,89.5606,79.9659,-0.3125,-0.5625,273.5021,0.0296,0.0000,-1.0000,99343.6109,0,0
PHASE 2, 284551012.00,-0.9375,-1.1250,-2.1500,-0.9375,-1.1250,-0.1952,-0.2343,-3.3397,0.0475,-1.0943,-0.9848,4.6292,-1.1716,91.6169,79.4621,-0.9375,-1.1250,273.5430,0.0285,0.0000,-1.0000,99342.7331,0,0
PHASE 2, 284592754.00,-1.4375,-1.4375,0.0200,-1.4375,-1.4375,-0.2994,-0.2994,-3.3532,0.0341,-0.8520,-0.5325,4.5045,-0.7978,91.3006,80.5982,-1.4375,-1.4375,273.5848,0.0293,0.0000,-1.0000,99346.6551,0,0
PHASE 2, 284635330.00,-1.1250,-1.3125,0.1700,-1.1250,-1.3125,-0.2343,-0.2733,-3.3633,0.0223,0.5546,0.2219,3.0429,-0.0292,87.6083,82.9110,-1.1250,-1.3125,273.6273,0.0281,0.0000,-1.0000,99346.5040,0,0
PHASE 2, 284679576.00,-0.9375,-1.0000,-0.1100,-0.9375,-1.0000,-0.1952,-0.2082,-3.3728,0.0121,0.2943,0.4904,3.2738,0.2943,88.1897,83.8754,-0.9375,-1.0000,273.6716,0.0318,0.0000,-1.0000,99345.3702,0,0
PHASE 2, 284721838.00,-0.6875,-0.8125,0.1100,-0.6875,-0.8125,-0.1432,-0.1692,-3.3793,0.0044,0.4185,0.3139,3.1040,0.1490,87.7621,83.4430,-0.6875,-0.8125,273.7138,0.0298,0.0000,-1.0000,99346.1524,0,0
PHASE 2, 284762805.00,-0.5000,-0.6875,0.5800,-0.5000,-0.6875,-0.1041,-0.1432,-3.3839,-0.0019,0.3281,0.2188,3.1599,0.0737,87.9028,83.2184,-0.5000,-0.6875,273.7548,0.0285,0.0000,-1.0000,99345.9689,0,0
PHASE 2, 284803848.00,-0.5000,-0.6250,0.3000,-0.5000,-0.6250,-0.1041,-0.1302,-3.3881,-0.0071,0.0000,0.1198,3.4922,-0.0174,88.7405,82.9462,-0.5000,-0.6250,273.7959,0.0260,0.0000,-1.0000,99344.2370,0,0
PHASE 2, 284841387.00,-0.5000,-0.6250,-0.3200,-0.5000,-0.6250,-0.1041,-0.1302,-3.3916,-0.0116,0.0000,0.0000,3.4958,-0.1417,88.7495,82.5744,-0.5000,-0.6250,273.8334,0.0223,0.0000,-1.0000,99345.0895,0,0
PHASE 2, 284879553.00,-0.5625,-0.7500,-0.5800,-0.5625,-0.7500,-0.1171,-0.1562,-3.3962,-0.0177,-0.1213,-0.2426,3.6347,-0.4165,89.1002,81.7492,-0.5625,-0.7500,273.8716,0.0257,0.0000,-1.0000,99343.6625,0,0
PHASE 2, 284921857.00,-0.5625,-0.7500,-0.2100,-0.5625,-0.7500,-0.1171,-0.1562,-3.4016,-0.0249,0.0000,0.0000,3.5188,-0.1811,88.8075,82.4565,-0.5625,-0.7500,273.9139,0.0298,0.0000,-1.0000,99344.4068,0,0
PHASE 2, 284962448.00,-0.4375,-0.6875,0.3000,-0.4375,-0.6875,-0.0911,-0.1432,-3.4056,-0.0311,0.2217,0.1108,3.2750,-0.0634,88.1928,82.8088,-0.4375,-0.6875,273.9545,0.0281,0.0000,-1.0000,99343.6506,0,0
PHASE 2, 285002873.00,-0.4375,-0.6875,-0.3300,-0.4375,-0.6875,-0.0911,-0.1432,-3.4091,-0.0367,0.0000,0.0000,3.5003,-0.1799,88.7609,82.4600,-0.4375,-0.6875,273.9949,0.0257,0.0000,-1.0000,99343.8824,0,0
PHASE 2, 285045892.00,-0.4375,-0.6875,-0.0700,-0.4375,-0.6875,-0.0911,-0.1432,-3.4131,-0.0429,0.0000,0.0000,3.5042,-0.1860,88.7707,82.4416,-0.4375,-0.6875,274.0379,0.0280,0.0000,-1.0000,99341.3445,0,0
PHASE 2, 285085510.00,-0.4375,-0.6875,-0.1300,-0.4375,-0.6875,-0.0911,-0.1432,-3.4166,-0.0484,0.0000,0.0000,3.5077,-0.1916,88.7796,82.4250,-0.4375,-0.6875,274.0775,0.0252,0.0000,-1.0000,99341.4148,0,0
PHASE 2, 285129270.00,-0.3750,-0.7500,-0.1200,-0.3750,-0.7500,-0.0781,-0.1562,-3.4203,-0.0559,0.0996,-0.0996,3.3988,-0.3117,88.5050,82.0644,-0.3750,-0.7500,274.1213,0.0313,0.0000,-1.0000,99344.2616,0,0
PHASE 2, 285171636.00,-0.3750,-0.7500,0.2300,-0.3750,-0.7500,-0.0781,-0.1562,-3.4239,-0.0630,0.0000,0.0000,3.5020,-0.2192,88.7653,82.3420,-0.3750,-0.7500,274.1636,0.0297,0.0000,-1.0000,99344.7700,0,0
PHASE 2, 285212265.00,-0.3750,-0.8125,-0.2100,-0.3750,-0.8125,-0.0781,-0.1692,-3.4273,-0.0704,0.0000,-0.1107,3.5054,-0.3503,88.7738,81.9486,-0.3750,-0.8125,274.2043,0.0281,0.0000,-1.0000,99345.1485,0,0
PHASE 2, 285247880.00,-0.3750,-0.8125,-0.0100,-0.3750,-0.8125,-0.0781,-0.1692,-3.4299,-0.0761,0.0000,0.0000,3.5080,-0.2453,88.7805,82.2637,-0.3750,-0.8125,274.2399,0.0222,0.0000,-1.0000,99343.0352,0,0
PHASE 2, 285286049.00,-0.3750,-0.8125,-0.0100,-0.3750,-0.8125,-0.0781,-0.1692,-3.4329,-0.0826,0.0000,0.0000,3.5110,-0.2518,88.7880,82.2444,-0.3750,-0.8125,274.2781,0.0248,0.0000,-1.0000,99343.0352,0,0
PHASE 2, 285322449.00,-0.3750,-0.8125,-0.0900,-0.3750,-0.8125,-0.0781,-0.1692,-3.4358,-0.0888,0.0000,0.0000,3.5139,-0.2580,88.7953,82.2257,-0.3750,-0.8125,274.3145,0.0239,0.0000,-1.0000,99342.8237,0,0
PHASE 2, 285359629.00,-0.3750,-0.8750,0.0000,-0.3750,-0.8750,-0.0781,-0.1822,-3.4388,-0.0957,0.0000,-0.1262,3.5169,-0.4041,88.8027,81.7867,-0.3750,-0.8750,274.3516,0.0247,0.0000,-1.0000,99344.3237,0,0
PHASE 2, 285400906.00,-0.3750,-0.8750,-0.2400,-0.3750,-0.8750,-0.0781,-0.1822,-3.4422,-0.1038,0.0000,0.0000,3.5203,-0.2860,88.8115,82.1417,-0.3750,-0.8750,274.3929,0.0288,0.0000,-1.0000,99344.2071,0,0
PHASE 2, 285442673.00,-0.4375,-0.8750,-0.1700,-0.4375,-0.8750,-0.0911,-0.1822,-3.4463,-0.1120,-0.1064,0.0000,3.6438,-0.2942,89.1232,82.1170,-0.4375,-0.8750,274.4347,0.0293,0.0000,-1.0000,99345.3125,0,0
PHASE 2, 285484447.00,-0.4375,-0.9375,-0.3700,-0.4375,-0.9375,-0.0911,-0.1952,-3.4502,-0.1204,0.0000,-0.1112,3.5413,-0.4268,88.8645,81.7184,-0.4375,-0.9375,274.4765,0.0280,0.0000,-1.0000,99344.6363,0,0
PHASE 2, 285526082.00,-0.3750,-0.8750,-0.0200,-0.3750,-0.8750,-0.0781,-0.1822,-3.4534,-0.1278,0.1175,0.1175,3.4140,-0.1925,88.5432,82.4222,-0.3750,-0.8750,274.5181,0.0265,0.0000,-1.0000,99343.8942,0,0
PHASE 2, 285564495.00,-0.4375,-0.9375,-0.3100,-0.4375,-0.9375,-0.0911,-0.1952,-3.4570,-0.1355,-0.1217,-0.1217,3.6698,-0.4524,89.1887,81.6413,-0.4375,-0.9375,274.5565,0.0256,0.0000,-1.0000,99342.8022,0,0
PHASE 2, 285607008.00,-0.4375,-0.9375,-0.1200,-0.4375,-0.9375,-0.0911,-0.1952,-3.4608,-0.1436,0.0000,0.0000,3.5519,-0.3389,88.8912,81.9829,-0.4375,-0.9375,274.5990,0.0271,0.0000,-1.0000,99341.5583,0,0
PHASE 2, 285650133.00,-0.4375,-0.9375,-0.2400,-0.4375,-0.9375,-0.0911,-0.1952,-3.4649,-0.1524,0.0000,0.0000,3.5560,-0.3476,88.9015,81.9565,-0.4375,-0.9375,274.6421,0.0293,0.0000,-1.0000,99343.5163,0,0
PHASE 2, 285692222.00,-0.3750,-0.9375,-0.0200,-0.3750,-0.9375,-0.0781,-0.1952,-3.4685,-0.1613,0.1052,0.0000,3.4413,-0.3565,88.6122,81.9298,-0.3750,-0.9375,274.6842,0.0296,0.0000,-1.0000,99342.6874,0,0
PHASE 2, 285729916.00,-0.4375,-0.8750,-0.0800,-0.4375,-0.8750,-0.0911,-0.1822,-3.4719,-0.1681,-0.1278,0.1278,3.6908,-0.2225,89.2417,82.3321,-0.4375,-0.8750,274.7219,0.0244,0.0000,-1.0000,99341.7190,0,0
PHASE 2, 285771886.00,-0.4375,-0.8750,-0.4500,-0.4375,-0.8750,-0.0911,-0.1822,-3.4760,-0.1764,0.0000,0.0000,3.5671,-0.3586,88.9295,81.9235,-0.4375,-0.8750,274.7639,0.0295,0.0000,-1.0000,99343.0723,0,0
PHASE 2, 285812806.00,-0.4375,-0.8750,-0.0700,-0.4375,-0.8750,-0.0911,-0.1822,-3.4800,-0.1843,0.0000,0.0000,3.5711,-0.3666,88.9396,81.8996,-0.4375,-0.8750,274.8048,0.0284,0.0000,-1.0000,99342.7149,0,0
PHASE 2, 285857212.00,-0.4375,-0.8750,-0.2800,-0.4375,-0.8750,-0.0911,-0.1822,-3.4842,-0.1928,0.0000,0.0000,3.5753,-0.3750,88.9502,81.8742,-0.4375,-0.8750,274.8492,0.0301,0.0000,-1.0000,99342.9790,0,0
PHASE 2, 285900051.00,-0.4375,-0.8750,-0.1500,-0.4375,-0.8750,-0.0911,-0.1822,-3.4883,-0.2010,0.0000,0.0000,3.5794,-0.3832,88.9606,81.8496,-0.4375,-0.8750,274.8921,0.0293,0.0000,-1.0000,99343.1377,0,0
PHASE 2, 285942116.00,-0.4375,-0.9375,-0.0300,-0.4375,-0.9375,-0.0911,-0.1952,-3.4924,-0.2098,0.0000,-0.1053,3.5835,-0.5104,88.9710,81.4666,-0.4375,-0.9375,274.9341,0.0296,0.0000,-1.0000,99343.0598,0,0
PHASE 2, 285983347.00,-0.4375,-0.9375,-0.1100,-0.4375,-0.9375,-0.0911,-0.1952,-3.4963,-0.2182,0.0000,0.0000,3.5874,-0.4135,88.9809,81.7585,-0.4375,-0.9375,274.9754,0.0280,0.0000,-1.0000,99341.9618,0,0
PHASE 2, 286024178.00,-0.4375,-0.9375,0.1000,-0.4375,-0.9375,-0.0911,-0.1952,-3.5000,-0.2260,0.0000,0.0000,3.5911,-0.4212,88.9900,81.7352,-0.4375,-0.9375,275.0162,0.0258,0.0000,-1.0000,99342.2556,0,0
PHASE 2, 286067655.00,-0.4375,-0.9375,-0.2200,-0.4375,-0.9375,-0.0911,-0.1952,-3.5043,-0.2353,0.0000,0.0000,3.5954,-0.4305,89.0010,81.7072,-0.4375,-0.9375,275.0597,0.0310,0.0000,-1.0000,99343.3936,0,0
PHASE 2, 286111118.00,-0.4375,-1.0000,-0.2600,-0.4375,-1.0000,-0.0911,-0.2082,-3.5085,-0.2448,0.0000,-0.1042,3.5996,-0.5573,89.0115,81.3252,-0.4375,-1.0000,275.1031,0.0299,0.0000,-1.0000,99343.5111,0,0
PHASE 2, 286151881.00,-0.4375,-1.0000,-0.0100,-0.4375,-1.0000,-0.0911,-0.2082,-3.5124,-0.2539,0.0000,0.0000,3.6035,-0.4621,89.0215,81.6120,-0.4375,-1.0000,275.1439,0.0283,0.0000,-1.0000,99346.1542,0,0
PHASE 2, 286187273.00,-0.4375,-1.0000,-0.2200,-0.4375,-1.0000,-0.0911,-0.2082,-3.5155,-0.2610,0.0000,0.0000,3.6066,-0.4692,89.0294,81.5906,-0.4375,-1.0000,275.1793,0.0221,0.0000,-1.0000,99346.3396,0,0
PHASE 2, 286231060.00,-0.4375,-1.0000,-0.2600,-0.4375,-1.0000,-0.0911,-0.2082,-3.5198,-0.2706,0.0000,0.0000,3.6109,-0.4789,89.0400,81.5615,-0.4375,-1.0000,275.2231,0.0302,0.0000,-1.0000,99344.4516,0,0
PHASE 2, 286272079.00,-0.5000,-1.0000,-0.2700,-0.5000,-1.0000,-0.1041,-0.2082,-3.5243,-0.2798,-0.1092,0.0000,3.7376,-0.4880,89.3601,81.5340,-0.5000,-1.0000,275.2641,0.0285,0.0000,-1.0000,99345.0269,0,0
PHASE 2, 286308378.00,-0.4375,-1.0000,-0.1200,-0.4375,-1.0000,-0.0911,-0.2082,-3.5277,-0.2874,0.1308,0.0000,3.4880,-0.4956,88.7299,81.5110,-0.4375,-1.0000,275.3004,0.0238,0.0000,-1.0000,99345.2422,0,0
PHASE 2, 286350053.00,-0.5000,-1.0000,-0.0700,-0.5000,-1.0000,-0.1041,-0.2082,-3.5323,-0.2966,-0.1082,0.0000,3.7446,-0.5049,89.3777,81.4832,-0.5000,-1.0000,275.3421,0.0288,0.0000,-1.0000,99345.6462,0,0
PHASE 2, 286391830.00,-0.5000,-1.0000,-0.2400,-0.5000,-1.0000,-0.1041,-0.2082,-3.5370,-0.3060,0.0000,0.0000,3.6411,-0.5142,89.1163,81.4550,-0.5000,-1.0000,275.3838,0.0293,0.0000,-1.0000,99345.4526,0,0
